10058	2752	2015-06-01	1089944	女	湖北 宜昌	0	1	0	2015-05-16	color4
10058	2752	2015-06-01	1090385	女	广东 广州	1	1	0	2015-05-16	color4
10058	2752	2015-06-01	1089944	女	湖北 宜昌	0	1	0	2015-05-21	color4
10058	2752	2015-06-01	61492	女	山东 济宁	0	1	1	2015-05-22	color4
10058	1115	2015-06-20	1090632	女	广东 深圳	0	1	0	2015-05-26	color5
10058	1115	2015-06-20	1093443	女	天津 天津	2	1	0	2015-06-10	color5
10058	1115	2015-06-20	1095122	女	湖北 武汉	1	2	1	2015-06-16	color5
10058	1117	2015-06-28	65375	女	浙江 杭州	4	7	0	2015-06-08	color4
10058	1120	2015-07-04	1058214	女	浙江 台州	2	2	2	2015-06-06	color5
10058	1120	2015-07-04	70545	女	江西 上饶	1	1	0	2015-06-25	color5
10058	1121	2015-07-11	1097729	女	浙江 杭州	1	1	0	2015-07-01	color5
10058	1121	2015-07-11	1098011	女	河南 郑州	1	1	1	2015-07-02	color5
10058	1121	2015-07-11	1067170	男	广东 东莞	1	1	1	2015-07-05	color5
10058	1123	2015-07-25	1058171	女	浙江 杭州	1	1	0	2015-07-04	color4
10058	1123	2015-07-25	40335	男	浙江 杭州	2	1	0	2015-07-06	color4
10058	1123	2015-07-25	72326	男	浙江 杭州	0	1	1	2015-07-07	color4
10058	1123	2015-07-25	51501	男	江苏 南京	6	3	0	2015-07-11	color4
10058	1123	2015-07-25	1100027	女	北京 北京	1	1	0	2015-07-12	color4
10058	1123	2015-07-25	1067170	男	广东 东莞	1	1	1	2015-07-13	color4
10058	1123	2015-07-25	1099486	男	浙江 绍兴	1	1	0	2015-07-13	color4
10058	1123	2015-07-25	61271	女	浙江 杭州	0	3	0	2015-07-14	color4
10058	1123	2015-07-25	1102566	女	江西 宜春	1	1	1	2015-07-24	color5
10058	1124	2015-08-01	1089371	女	北京 北京	3	3	2	2015-06-01	color4
10058	1124	2015-08-01	60475	女	浙江 衢州	0	5	4	2015-06-03	color4
10058	1124	2015-08-01	1055312	男	浙江 宁波	1	1	1	2015-06-22	color4
10058	1124	2015-08-01	64546	女	浙江 宁波	1	1	1	2015-06-22	color4
10058	1124	2015-08-01	1090130	女	安徽 淮北	1	0	0	2015-06-28	color5
10058	1124	2015-08-01	1097653	女	浙江 金华	0	3	3	2015-06-30	color4
10058	1124	2015-08-01	1097559	女	浙江 杭州	1	1	1	2015-06-30	color4
10058	1124	2015-08-01	66872	女	浙江 杭州	1	1	1	2015-06-30	color4
10058	1124	2015-08-01	1055651	女	浙江 杭州	0	1	1	2015-06-30	color4
10058	1124	2015-08-01	1097813	女	浙江 杭州	0	1	0	2015-06-30	color4
10058	1124	2015-08-01	15245	男	浙江 杭州	1	1	2	2015-06-30	color5
10058	1124	2015-08-01	1059648	女	浙江 杭州	0	1	1	2015-07-01	color4
10058	1124	2015-08-01	847	女	浙江 杭州	1	1	1	2015-07-02	color5
10058	1124	2015-08-01	1099558	女	湖南 长沙	1	1	1	2015-07-09	color5
10058	1124	2015-08-01	67462	女	天津 天津	1	3	0	2015-07-10	color4
10058	1124	2015-08-01	1058838	女	上海 上海	2	2	0	2015-07-11	color4
10058	1124	2015-08-01	63779	女	浙江 杭州	6	6	2	2015-07-13	color5
10058	1124	2015-08-01	65852	女	湖北 武汉	1	1	0	2015-07-13	color4
10058	1124	2015-08-01	1101145	女	湖北 荆门	1	1	0	2015-07-17	color4
10058	1124	2015-08-01	1096018	女	上海 上海	0	2	0	2015-07-19	color5
10058	5555	2015-08-02	1059513	女	浙江 杭州	0	2	0	2015-07-11	color4
10058	5555	2015-08-02	1101434	女	湖北 武汉	2	1	1	2015-07-19	color4
10058	5555	2015-08-02	1090156	女	浙江 杭州	3	1	0	2015-07-22	color4
10058	5555	2015-08-02	1072443	男	浙江 杭州	1	1	1	2015-07-23	color4
10058	5555	2015-08-02	1103282	女	浙江 杭州	1	0	0	2015-07-27	color4
10058	5555	2015-08-02	1103227	女	四川 成都	1	1	0	2015-07-28	color4
10058	5555	2015-08-02	1102159	女	浙江 杭州	1	2	0	2015-07-29	color4
10058	1125	2015-08-08	1092859	女	浙江 杭州	0	2	0	2015-06-07	color4
10058	1125	2015-08-08	1097320	女	浙江 绍兴	4	4	4	2015-06-30	color4
10058	1125	2015-08-08	52919	女	浙江 杭州	3	3	0	2015-07-04	color4
